price,sqft_living,sqft_above,bedrooms,bathrooms,sqft_lot,floors,waterfront,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
381000,1340,1340,2,2,4447,1,0,3,0,2004,0,98053,47.7175,-122.033
490000,2840,2840,3,2.25,107157,2,0,4,0,1983,0,98092,47.2848,-122.118
605000,3060,3060,5,3.5,8862,2,0,3,0,1989,0,98056,47.5322,-122.185
327000,1900,1290,4,1,9000,1,0,4,610,1948,0,98166,47.4629,-122.361
160000,1480,1000,3,1.5,7000,1,0,3,480,1980,0,98023,47.2866,-122.368
255000,1250,1250,3,1,9472,1,0,4,0,1972,0,98059,47.495,-122.154
530000,2000,1220,4,2.5,4700,1.5,0,4,780,1944,0,98117,47.6902,-122.368
239000,1330,900,3,1.5,6540,1,0,3,430,1971,0,98188,47.4239,-122.292
537000,1560,1140,4,2,7104,1.5,0,3,420,1945,0,98105,47.6714,-122.28
213675,1560,1560,3,2.25,6013,2,0,3,0,1990,0,98023,47.2862,-122.352
530000,2910,1690,5,2.5,9636,1,0,4,1220,1964,0,98008,47.5803,-122.119
299000,2350,2350,4,2.5,6958,2,0,3,0,1998,0,98092,47.3321,-122.172
620000,2130,1440,4,3,6325,1,0,5,690,1948,0,98116,47.5683,-122.396
410000,1660,960,3,1.75,5987,1,0,3,700,1982,0,98146,47.5107,-122.381
343000,2473,2473,5,3.5,9282,2,0,5,0,1963,0,98198,47.3966,-122.308
465000,1430,995,2,2.75,1425,2,0,3,435,2006,0,98112,47.621,-122.298
273950,1570,1570,3,2.25,3109,2,0,3,0,2002,0,98092,47.3258,-122.186
825000,1240,1240,2,1,42247,1,0,4,0,1915,0,98056,47.5169,-122.201
255000,1720,1720,3,2.5,6200,2,0,3,0,2014,0,98022,47.2137,-121.989
250000,1140,1140,3,2,11161,1,0,4,0,1998,0,98022,47.209,-122.012
240000,1520,1520,3,1.75,9600,1,0,3,0,1966,0,98023,47.3263,-122.365
670000,2040,2040,4,2.25,7031,2,0,3,0,2012,0,98033,47.7016,-122.17
245000,1340,1340,3,1.5,7391,1,0,4,0,1966,0,98198,47.3837,-122.317
270000,1660,1660,3,2.5,5550,2,0,3,0,2002,0,98198,47.375,-122.304
190000,880,880,2,1,6900,1,0,3,0,1943,0,98056,47.4903,-122.191
210000,970,970,2,1,8874,1,0,3,0,1968,0,98056,47.4943,-122.178
330000,1860,1860,3,2.25,11227,2,0,3,0,1995,0,98038,47.3879,-122.031
189000,1010,1010,3,1,7560,1,0,3,0,1958,0,98058,47.4497,-122.176
907500,2850,1900,3,2.25,6281,2,0,4,950,1947,0,98115,47.6911,-122.326
1050000,3080,3080,4,3,10757,2,0,5,0,1961,0,98006,47.5671,-122.159
622100,2280,1510,4,2.5,14290,1.5,0,4,770,1942,0,98125,47.7054,-122.297
1180000,2570,1750,4,3,4000,2,0,3,820,1909,2014,98115,47.6743,-122.313
925000,3640,2060,3,2.75,10300,1,0,4,1580,1979,0,98006,47.5612,-122.146
554000,1760,960,3,2,4046,1,0,3,800,1931,0,98117,47.6876,-122.381
545000,2760,2760,3,2.5,17377,2,0,3,0,2002,0,98056,47.4929,-122.188
1900000,5160,5160,5,4.5,44315,2,0,3,0,1996,0,98005,47.6568,-122.154
219900,860,860,3,1,6664,1,0,3,0,1944,0,98178,47.4931,-122.247
373500,2610,2610,4,2.5,4978,2,0,3,0,2004,0,98038,47.3438,-122.04
450000,1760,1760,3,2.25,10013,2,0,4,0,1983,0,98056,47.5336,-122.189
379950,2040,2040,3,1.75,12065,1,0,3,0,1987,0,98038,47.3756,-122.044
465000,1494,1494,2,2,19271,2,1,3,0,1943,1997,98070,47.4728,-122.497
452000,1250,1250,3,1.5,4000,1,0,3,0,1955,0,98117,47.6916,-122.379
840000,3570,2710,3,3,6250,2,0,3,860,1985,0,98116,47.5624,-122.399
295000,2030,2030,3,2.5,4867,2,0,3,0,2003,0,98042,47.3747,-122.128
397000,1030,1030,2,1,12350,1.5,0,3,0,1942,0,98115,47.6984,-122.324
240000,1280,1280,3,1,9000,1.5,0,4,0,1954,0,98146,47.4915,-122.338
300523,2370,2370,3,2.5,6840,2,0,3,0,1987,0,98119,47.6503,-122.366
160000,1210,1210,3,1,103237,1,0,2,0,1918,1960,98070,47.4208,-122.445
1070000,3270,3270,4,2.5,35445,2,0,3,0,1989,0,98006,47.548,-122.121
952000,2450,1800,3,2.5,4400,2,0,4,650,1922,0,98102,47.6439,-122.319
305950,2007,2007,4,2.5,4968,2,0,3,0,2009,0,98092,47.3301,-122.191
220000,1430,1430,3,2.5,9044,2,0,3,0,1991,0,98022,47.1956,-121.986
825000,2330,2080,5,1.75,6000,1.5,0,3,250,1937,0,98199,47.6461,-122.392
865000,2520,2520,4,2.5,4950,2,0,3,0,1906,2002,98117,47.6814,-122.359
345000,1770,1220,2,1,16660,1,0,3,550,1957,0,98023,47.3346,-122.354
700000,3110,2430,3,2.5,123710,2,0,3,680,1995,0,98038,47.3879,-122.002
201500,1320,1320,3,1,5000,1.5,0,3,0,1912,0,98116,47.5711,-122.386
459000,1320,1320,3,1,5000,1.5,0,3,0,1912,0,98116,47.5711,-122.386
327000,1810,1310,3,2.5,7350,1,0,3,500,1984,0,98058,47.4434,-122.125
805000,4600,2300,5,2.5,19831,1,0,3,2300,1956,2015,98177,47.7608,-122.378
235000,1480,1080,3,1.75,6592,1,0,4,400,1978,0,98023,47.2982,-122.378
240000,2040,2040,4,2.5,11841,2,0,3,0,1994,0,98042,47.3691,-122.074
575000,2060,2060,4,2.25,12155,1,0,4,0,1968,0,98008,47.6378,-122.117
174950,1060,1060,3,1,5200,1,0,5,0,1970,0,98042,47.3636,-122.093
383000,1830,1060,4,2,21183,1,0,4,770,1966,0,98059,47.4826,-122.128
249950,1550,1550,3,2,15040,1,0,4,0,1958,0,98059,47.4873,-122.099
459900,2580,1290,3,1.75,11000,1,0,4,1290,1951,0,98006,47.5646,-122.181
605000,1290,1290,3,2.25,2500,2,0,4,0,1987,0,98112,47.6229,-122.298
419000,2690,2690,4,2.5,7947,2,0,3,0,1993,0,98058,47.4248,-122.153
392000,2600,2600,4,2.5,8921,2,0,3,0,1991,0,98058,47.4423,-122.178
416100,2320,1160,4,1.75,5490,1,0,3,1160,1956,0,98178,47.5091,-122.241
353000,1100,1100,4,1.5,9600,1,0,4,0,1960,0,98033,47.7,-122.175
710000,2430,1620,3,1.75,11448,1,0,5,810,1949,0,98117,47.6971,-122.391
205000,1730,1050,5,1.75,5200,1,0,4,680,1978,0,98042,47.3628,-122.089
530000,2450,2450,3,3,211266,1.5,0,3,0,2004,0,98022,47.2215,-122.067
725000,3300,3300,4,2.5,28433,2,0,3,0,1998,0,98059,47.5072,-122.112
1030000,3050,1650,5,2.5,8200,1,0,4,1400,1962,0,98006,47.5647,-122.155
251000,1590,1590,3,1.5,21600,1.5,0,4,0,1971,0,98022,47.2159,-121.966
667500,2040,1020,3,2,4841,1,0,4,1020,1949,0,98115,47.6778,-122.302
1040000,4110,4110,4,5,43560,2,0,4,0,1978,0,98005,47.6353,-122.18
625000,2180,1240,3,2.5,5000,1,0,4,940,1977,0,98116,47.5828,-122.396
263950,1700,1180,3,1.75,11613,1,0,5,520,1977,0,98092,47.2874,-122.187
740000,2960,2960,3,2.5,9350,2,0,4,0,1978,0,98008,47.6218,-122.094
234999,1330,1330,3,1,8912,1,0,3,0,1948,0,98188,47.4493,-122.274
380000,1940,1940,4,2.5,3200,2,0,3,0,2004,0,98058,47.4583,-122.118
329500,1500,1170,3,2.25,9656,1,0,3,330,1989,0,98019,47.7327,-121.982
500000,1700,1340,3,2.25,9008,1,0,3,360,1985,0,98125,47.7161,-122.317
415000,1840,1840,4,1.5,11367,1.5,0,4,0,1950,0,98177,47.7656,-122.358
437500,2100,2100,3,2.25,205603,2,0,3,0,1983,0,98070,47.3668,-122.505
367000,2350,2350,4,2.5,8182,2,0,3,0,1997,0,98042,47.3697,-122.106
989000,3280,2440,5,3.5,4000,2,0,3,840,2003,0,98117,47.689,-122.396
1340000,2760,1840,4,3,4905,2,0,4,920,1938,0,98105,47.6591,-122.27
590000,2830,2830,3,2.5,5788,2,0,3,0,2001,0,98028,47.7604,-122.235
671000,1890,1200,4,2.75,1475,2,0,3,690,2015,0,98199,47.6472,-122.383
245000,1900,1250,3,2.25,7250,1,0,3,650,1967,0,98146,47.4869,-122.344
392500,930,930,3,1,6572,1,0,3,0,1952,0,98115,47.6889,-122.301
702000,2650,2650,4,2.5,6240,2,0,3,0,2013,0,98053,47.6885,-122.021
495500,2130,1720,3,1.75,6360,1,0,3,410,1959,0,98125,47.7059,-122.301
187000,1020,1020,2,1.75,10346,1,0,4,0,1983,0,98022,47.1958,-122.002
265000,1000,1000,2,1,31505,1,0,3,0,1960,0,98019,47.7659,-121.899
510000,2240,1370,3,1.5,3800,2,0,3,870,1929,0,98115,47.6887,-122.307
699900,2190,1430,4,2.5,11500,1,0,4,760,1972,0,98006,47.5668,-122.147
839000,2400,1760,4,2.75,12469,1,0,4,640,1958,0,98008,47.5861,-122.112
396000,1970,1220,4,1.75,12409,1,0,4,750,1968,0,98028,47.7489,-122.236
365000,2860,2860,3,2.25,8458,2,0,3,0,1983,0,98058,47.4269,-122.148
440000,1900,1220,3,2.25,7225,1,0,3,680,1970,0,98008,47.6394,-122.113
405000,2090,2090,4,2.5,6667,2,0,3,0,1997,0,98058,47.4648,-122.15
295000,820,820,2,1,288367,1,0,3,0,1930,1986,98042,47.4196,-122.165
260000,1690,1690,3,1,13184,1,0,4,0,1959,0,98166,47.476,-122.343
382000,1650,1650,2,2.5,2710,2,0,3,0,2008,0,98065,47.5173,-121.878
799000,3500,2500,4,3.5,8547,2,0,3,1000,1994,0,98006,47.5613,-122.126
730000,1860,1010,2,1,3400,1,0,3,850,1920,0,98105,47.6714,-122.329
750000,2600,1560,4,2.75,4674,1,0,3,1040,1976,0,98115,47.6782,-122.286
458000,1570,1570,3,1.5,12196,1,0,4,0,1972,0,98045,47.4866,-121.786
898000,3530,3530,3,2.5,9753,2,0,3,0,1997,0,98006,47.5539,-122.103
308000,1960,1960,4,2.5,5642,2,0,3,0,1998,0,98092,47.3167,-122.187
385000,2230,2230,3,2.5,8296,2,0,3,0,2004,0,98058,47.4386,-122.116
1020000,2720,1790,4,3,4800,1.5,0,5,930,1928,0,98105,47.6595,-122.283
1430000,2840,2440,5,3,6240,2,0,5,400,1905,0,98112,47.6285,-122.309
240000,1260,1260,3,1.75,7362,1,0,3,0,1984,0,98038,47.3602,-122.052
217000,1860,1860,3,1.5,8505,1,0,4,0,1967,0,98023,47.3106,-122.365
972000,2010,1610,4,1.75,6300,1,0,5,400,1937,0,98199,47.6457,-122.412
385000,1220,620,3,1.75,1450,1,0,3,600,1905,0,98119,47.6361,-122.368
935000,4230,4230,5,4.5,9701,2,0,3,0,1999,0,98006,47.5444,-122.131
169950,840,840,3,1,8470,1,0,4,0,1961,0,98023,47.3275,-122.338
585000,2290,2290,3,2.5,5089,2,0,3,0,2001,0,98006,47.5443,-122.172
585000,2290,2290,3,2.5,5089,2,0,3,0,2001,0,98006,47.5443,-122.172
480000,3480,2890,5,3.5,12821,2,0,3,590,2004,0,98092,47.2641,-122.215
368750,2230,2230,3,2.5,5717,2,0,3,0,2004,0,98058,47.4388,-122.117
316500,1770,1770,3,2.5,3873,2,0,3,0,2005,0,98058,47.4648,-122.144
536000,2880,2880,4,2.5,8833,2,0,3,0,2006,0,98065,47.5388,-121.89
269950,2540,2540,4,2.5,8400,2,0,5,0,1977,0,98032,47.3754,-122.277
240000,1890,1190,3,1.5,9000,1,0,3,700,1959,0,98188,47.4425,-122.272
555950,1220,1220,2,1,5040,1,0,3,0,1961,0,98117,47.6957,-122.364
397000,1000,1000,2,1,7664,1,0,3,0,1939,0,98115,47.7001,-122.311
270000,1740,1380,3,2.25,7345,1,0,3,360,1973,0,98032,47.3663,-122.285
970000,4060,2890,4,1.75,4000,2,0,3,1170,1953,1995,98199,47.6375,-122.389
915000,3490,1840,5,2.5,18850,1,0,4,1650,1958,0,98005,47.5955,-122.176
265000,1860,1110,4,1.75,9112,1,0,4,750,1963,0,98032,47.3792,-122.282
266000,1860,1140,4,2.25,12693,1,0,3,720,1978,0,98023,47.3114,-122.395
310000,2130,1580,3,1.75,7140,1,0,3,550,1979,0,98023,47.3074,-122.341
447000,980,980,2,1,1600,2,0,3,0,2010,0,98119,47.638,-122.375
250000,2500,1500,4,1.5,6300,1,0,4,1000,1961,0,98032,47.3781,-122.284
310000,1290,1290,3,2,886,3,0,3,0,2004,0,98125,47.7161,-122.295
439000,1620,1620,2,1.75,113862,1.5,0,3,0,1995,0,98045,47.4821,-121.719
227000,1130,1130,3,1,10018,1,0,4,0,1954,0,98032,47.3733,-122.275
699000,2440,1660,4,2.5,14470,1,0,4,780,1970,0,98005,47.6401,-122.168
330000,800,600,2,1,4533,1,0,3,200,1929,0,98115,47.6979,-122.325
200000,1480,940,3,1,5600,1,0,4,540,1947,0,98178,47.5045,-122.27
522500,1710,1710,3,1.75,9707,1,0,4,0,1966,0,98008,47.623,-122.105
1300000,3450,2590,3,2.75,5350,1.5,0,4,860,1925,0,98199,47.6389,-122.407
2000000,2610,2610,3,3.25,16387,2,1,3,0,2006,0,98125,47.7175,-122.278
200000,780,780,2,0.75,55764,1,0,4,0,1945,0,98058,47.442,-122.105
855000,2590,2240,4,3,6250,2,0,3,350,1964,0,98115,47.6774,-122.267
267000,1580,1580,3,2.5,12250,2,0,3,0,1993,0,98198,47.3771,-122.315
484000,1660,1160,2,1.75,6000,1,0,3,500,1942,0,98105,47.6624,-122.291
402000,2950,2120,4,2.75,15540,1,0,4,830,1974,0,98042,47.3845,-122.152
1540000,5770,3160,4,4.5,10050,1,0,5,2610,1949,0,98115,47.677,-122.275
675000,2740,1370,6,1.75,6360,1,0,3,1370,1953,0,98146,47.5062,-122.385
429900,3760,2740,4,3.25,4675,2,0,3,1020,2007,0,98038,47.3862,-122.048
690000,1600,1030,3,1.75,4400,1,0,3,570,1941,0,98112,47.6348,-122.281
499000,1840,920,3,1.75,5000,1,0,4,920,1910,0,98117,47.6808,-122.376
840000,2720,2720,4,2.25,8712,2,0,4,0,1976,0,98006,47.5616,-122.153
499000,3100,3100,4,2.5,5700,2,0,3,0,2011,0,98038,47.3696,-122.058
340000,1910,1210,4,2.5,7201,1,0,3,700,1987,0,98198,47.3908,-122.316
464000,1690,1690,3,2.5,4898,2,0,3,0,2003,0,98053,47.6834,-122.038
430000,4300,2800,8,3.25,10441,2,0,4,1500,1979,0,98059,47.4786,-122.131
645000,1840,940,3,1.75,4255,1,0,3,900,1907,2005,98116,47.58,-122.392
925000,2710,1890,5,3,4200,2,0,3,820,1919,2014,98115,47.6754,-122.307
690000,1760,1760,4,2,7800,1,0,3,0,1954,0,98117,47.6945,-122.38
683000,1720,1520,5,1.5,4000,1.5,0,3,200,1925,0,98112,47.6197,-122.287
283748,1940,1940,3,2.25,9560,2,0,3,0,1989,0,98023,47.2998,-122.387
399950,3210,1610,4,2.75,41689,1,0,4,1600,1989,0,98042,47.3493,-122.062
360000,2880,1680,5,2.5,6902,1,0,3,1200,1976,2007,98058,47.4332,-122.144
396900,1360,1360,3,2,3120,2,0,3,0,1989,0,98115,47.6943,-122.307
257000,2330,1800,4,2.75,7642,1,0,3,530,1990,0,98023,47.2946,-122.37
485000,1850,1850,4,2.25,9911,1,0,4,0,1957,0,98008,47.6019,-122.116
500000,2230,2230,4,2.5,8560,2,0,3,0,2002,0,98059,47.4877,-122.143
475000,1720,1720,3,1.75,3825,1.5,0,3,0,1925,0,98105,47.666,-122.327
625000,3230,3230,4,2.25,9935,2,0,3,0,1986,0,98028,47.7685,-122.257
194000,1180,820,3,1,6050,1,0,3,360,1944,0,98178,47.4945,-122.249
490000,2570,2570,4,2.5,6157,2,0,3,0,2006,0,98065,47.5389,-121.89
525000,1500,1500,3,1,6800,1,0,3,0,1943,0,98105,47.6706,-122.268
1210000,4980,4980,4,3.75,18069,2,0,3,0,2006,0,98065,47.5348,-121.856
370000,1150,1150,3,1.75,6600,1.5,0,4,0,1970,0,98033,47.6709,-122.185
345000,1860,1260,3,1.75,7191,1,0,4,600,1975,0,98058,47.4338,-122.168
1600000,3790,3790,3,3.25,19000,2,0,3,0,1985,0,98177,47.724,-122.373
1230000,2860,1980,3,2.5,4500,2,0,3,880,1915,0,98119,47.6463,-122.371
745000,2290,2290,4,2.25,10409,2,0,3,0,1972,0,98005,47.6351,-122.168
555700,1810,1810,3,2,12420,1,0,4,0,1957,0,98008,47.5888,-122.127
937750,2580,1710,4,2.75,3560,1.5,0,5,870,1917,0,98115,47.6753,-122.304
725126,3200,3200,4,2.5,12369,2,0,3,0,1998,0,98059,47.5273,-122.143
135000,840,840,3,1,3000,1,0,3,0,1943,0,98178,47.494,-122.275
635000,2970,2020,4,2.5,7961,1,0,3,950,1969,0,98125,47.7118,-122.29
220000,1060,1060,2,1,10423,1.5,0,3,0,1965,0,98125,47.705,-122.313
390000,1840,960,3,2,16815,1,0,5,880,1972,0,98059,47.4837,-122.11
239000,1340,1340,3,1.75,16480,1,0,4,0,1968,0,98042,47.364,-122.162
345000,2320,2320,4,2.25,7350,2,0,3,0,1973,0,98058,47.4512,-122.131
285000,1840,1840,5,1.5,8050,1.5,0,4,0,1962,0,98198,47.3668,-122.312
147400,1080,1080,3,2,9225,1,0,2,0,1955,0,98146,47.4842,-122.346
600000,1290,1290,2,1,4636,1,0,3,0,1924,0,98112,47.6393,-122.301
245000,2210,1540,3,2.25,10794,1,0,3,670,1967,0,98178,47.4911,-122.224
520000,2210,1540,3,2.25,10794,1,0,3,670,1967,0,98178,47.4911,-122.224
352500,1410,1170,3,2.25,14110,1,0,3,240,1987,0,98065,47.5336,-121.76
448000,3740,2760,5,3.5,24684,2,0,3,980,1998,0,98038,47.3832,-122.057
270000,2440,1200,4,2.75,7150,1,0,3,1240,1963,1985,98032,47.3662,-122.282
2150000,3840,2590,4,3.25,6214,1.5,0,4,1250,1939,0,98199,47.6388,-122.406
735000,1640,1640,4,2,6000,1.5,0,4,0,1911,0,98119,47.6505,-122.375
169000,1720,1720,3,1.75,9775,1,0,3,0,1978,0,98032,47.3731,-122.286
279950,1720,1720,3,1.75,9775,1,0,3,0,1978,0,98032,47.3731,-122.286
975000,3240,3240,4,2.5,35083,2,0,4,0,1978,0,98005,47.6337,-122.154
650000,3610,3010,10,2,11914,2,0,4,600,1958,0,98006,47.5705,-122.175
225000,1250,1250,3,1,10200,1,0,3,0,1965,0,98178,47.4902,-122.256
1760000,3860,3860,4,4,67953,2,0,4,0,1927,0,98177,47.7469,-122.378
230000,1340,1340,3,2.5,3011,2,0,3,0,1995,0,98038,47.3839,-122.038
316000,1780,1780,1,2,188465,2,0,3,0,2001,0,98045,47.4506,-121.768
616200,3920,3030,5,3.25,4832,2,0,3,890,2014,0,98065,47.5202,-121.885
509900,1690,1690,3,1.75,53578,1,0,3,0,1984,0,98053,47.6546,-122.049
370000,2570,2570,4,2.5,7753,2,0,3,0,1987,0,98058,47.4237,-122.162
619100,1870,1870,3,1.75,7030,1,0,3,0,1977,0,98033,47.6999,-122.17
805000,2860,2290,3,2.25,11250,1,0,5,570,1956,0,98166,47.4534,-122.372
612125,1670,1090,2,1.5,6000,1,0,3,580,1950,0,98119,47.6517,-122.374
350000,1070,1070,2,1.5,937,3,0,3,0,2003,0,98115,47.6761,-122.3
335000,2588,2588,3,2.5,5701,2,0,3,0,2008,0,98042,47.3449,-122.151
972800,3500,3500,5,3.25,10457,2,0,3,0,2001,0,98059,47.5198,-122.157
500000,1690,1690,3,1.75,48096,1,0,3,0,1973,0,98053,47.6745,-122.061
2200000,3790,2530,4,3.75,7200,2,0,3,1260,1931,0,98112,47.6264,-122.289
415000,1090,1090,3,1.5,8400,1,0,4,0,1966,0,98008,47.6219,-122.115
376000,1150,1150,2,1,4000,1,0,3,0,1947,0,98199,47.6575,-122.394
490000,2990,2990,5,2.75,7200,2,0,3,0,1997,0,98059,47.4955,-122.16
374000,2580,2580,4,2.5,6260,2,0,3,0,2004,0,98056,47.4858,-122.185
852000,2220,1470,4,1,3588,1.5,0,4,750,1927,0,98115,47.6854,-122.308
1050000,2920,1460,4,3,33976,1,0,5,1460,1964,0,98008,47.6164,-122.104
450000,1250,1040,3,2.75,892,2,0,3,210,2010,0,98116,47.5826,-122.387
157500,1100,960,3,1,27008,1,0,3,140,1935,0,98178,47.4963,-122.249
244000,1500,1500,3,1.75,7475,1,0,4,0,1976,0,98023,47.3155,-122.365
975000,3420,3420,4,2.5,183387,2,0,3,0,2000,0,98053,47.633,-121.972
426500,2100,2100,4,2.75,88426,1,0,3,0,1990,0,98038,47.399,-122.011
528000,1260,1120,2,1,5100,1.5,0,4,140,1925,0,98117,47.6805,-122.384
471000,840,840,2,1,5100,1,0,4,0,1949,0,98117,47.6779,-122.384
515000,1740,1400,4,1.5,8160,1.5,0,4,340,1946,0,98177,47.7243,-122.363
336600,1654,1654,3,2.25,8464,2,0,3,0,1995,0,98038,47.3618,-122.033
545000,1430,1430,2,2,3880,1,0,4,0,1949,0,98117,47.6844,-122.392
475000,2400,1600,4,3,5400,2,0,4,800,1965,0,98178,47.5099,-122.26
390000,670,670,2,1,11505,1,0,3,0,2003,0,98059,47.499,-122.157
645000,2860,2860,4,2.5,14000,2,0,3,0,1995,0,98019,47.7306,-121.973
480000,2180,2180,4,2.5,9861,2,0,3,0,1997,0,98045,47.4817,-121.802
678700,1970,1300,3,1.75,10548,1,0,4,670,1973,0,98033,47.6669,-122.179
715000,1650,1150,3,1.75,7276,1.5,0,4,500,1928,0,98117,47.6989,-122.399
745000,1960,960,4,2,4520,1,0,3,1000,1922,2001,98116,47.58,-122.405
450000,2450,2450,3,2.25,42180,1,0,4,0,1978,2000,98042,47.3549,-122.111
1030000,4110,4110,3,2.5,35741,2,0,3,0,1976,0,98033,47.6642,-122.171
283500,1990,1990,4,2.5,5577,2,0,3,0,1999,0,98092,47.3191,-122.191
340000,860,860,2,1,7102,1,0,3,0,1947,0,98177,47.7042,-122.369
370000,2320,2320,4,2.5,9264,2,0,3,0,1994,0,98188,47.4449,-122.274
1150000,4190,4190,3,2.5,9624,2,0,3,0,1999,0,98006,47.5642,-122.127
667500,1880,1030,3,2,3800,1,0,5,850,1927,0,98115,47.6841,-122.309
465000,2670,1640,3,2.25,7500,1,0,4,1030,1966,0,98166,47.4608,-122.354
192500,470,470,1,1,63737,1,0,5,0,1924,0,98022,47.2163,-121.984
345000,1060,760,3,1,5600,1,0,4,300,1943,0,98146,47.5116,-122.379
775000,2070,1250,4,2.5,8473,1,0,4,820,1976,0,98033,47.6608,-122.19
375000,1160,1160,3,1.75,22470,1,0,4,0,1976,0,98028,47.7595,-122.23
3070000,4150,3510,5,3,7500,2.5,0,5,640,1909,0,98119,47.6303,-122.362
900000,4080,4080,3,3.5,217697,1.5,0,3,0,2000,0,98092,47.2604,-122.139
675000,2420,2420,5,2,21000,1.5,0,3,0,1966,0,98033,47.677,-122.165
300000,1290,1290,3,1,12415,1.5,0,3,0,1908,0,98070,47.3719,-122.461
392500,1600,1600,3,3.25,1289,3,0,3,0,1998,0,98117,47.6957,-122.375
552000,1120,820,3,1,2300,1,0,4,300,1912,0,98117,47.6797,-122.384
457000,2060,1420,2,1.75,7192,1,0,3,640,1940,0,98125,47.7038,-122.317
518000,2830,2830,4,2.5,13760,2,0,3,0,1993,0,98019,47.7334,-121.97
399950,1560,1260,3,2.25,11997,1,0,3,300,1988,0,98065,47.5378,-121.742
772500,3230,3230,4,2.5,4290,2,0,3,0,2004,0,98033,47.6874,-122.161
765000,3230,3230,4,2.5,4290,2,0,3,0,2004,0,98033,47.6874,-122.161
696950,2450,1550,4,2.75,5376,1.5,0,4,900,1920,0,98117,47.6865,-122.396
329000,1200,1200,3,1,5650,1.5,0,3,0,1928,0,98178,47.5065,-122.249
339999,2360,2360,3,2.5,8093,2,0,3,0,1995,0,98092,47.3257,-122.17
364500,1060,1060,3,1,9506,1,0,3,0,1959,0,98125,47.7317,-122.31
607500,2220,1420,5,1.75,6000,1.5,0,3,800,1923,0,98199,47.648,-122.384
550000,880,880,3,1,6664,1,0,3,0,1961,0,98033,47.6855,-122.199
479900,2510,1630,4,2,9750,1,0,3,880,1960,0,98028,47.7438,-122.229
1120000,2530,2100,4,4,1774,3,0,3,430,2013,0,98119,47.6362,-122.369
192000,700,700,2,1,10540,1,0,3,0,1953,0,98166,47.438,-122.336
250000,1500,1060,3,2,5200,1,0,3,440,1977,0,98042,47.3653,-122.09
340000,1130,1130,3,2,9879,2,0,3,0,1996,0,98053,47.635,-121.964
340000,1420,830,3,2,6060,1,0,5,590,1942,0,98146,47.5102,-122.372
400000,1770,1770,4,1.75,12875,1,0,3,0,1988,0,98028,47.7438,-122.247
1330000,1940,1940,3,1.5,2885,1.5,0,3,0,1900,0,98119,47.6308,-122.369
330490,1440,1040,3,2.75,7350,1,0,4,400,1980,0,98058,47.4431,-122.138
325000,1740,1740,3,2.5,5267,2,0,3,0,1999,0,98038,47.3777,-122.023
335000,1740,1740,3,2.5,5267,2,0,3,0,1999,0,98038,47.3777,-122.023
314000,2210,1460,5,2.75,13500,1,0,5,750,1963,0,98188,47.4468,-122.282
625000,2190,1990,4,2,3622,1.5,0,5,200,1925,0,98115,47.6887,-122.312
535000,2790,2790,3,2.5,19485,2,0,3,0,1990,0,98059,47.4688,-122.124
275000,2180,1140,5,1.75,9178,1,0,3,1040,1963,0,98188,47.4364,-122.28
358000,2580,1620,4,2.75,11900,1,0,4,960,1967,0,98058,47.4475,-122.159
492000,1300,1300,2,1.75,22239,1,0,4,0,1945,1986,98059,47.4801,-122.092
210000,720,720,2,1,8040,1,0,3,0,1943,0,98166,47.4662,-122.359
550000,1550,1390,3,2.5,1092,3,0,3,160,2004,0,98102,47.6355,-122.324
190000,1390,1390,3,1.75,7700,1,0,5,0,1965,0,98058,47.4559,-122.183
340000,2380,2380,4,2.5,9362,2,0,3,0,2000,0,98023,47.3148,-122.349
147000,1070,1070,3,1,14000,1,0,3,0,1960,0,98178,47.4971,-122.279
605000,2800,1420,4,2.5,10786,1,0,3,1380,1970,0,98008,47.5959,-122.116
365000,1450,1450,3,1.75,61419,1,0,4,0,1976,0,98092,47.3343,-122.16
345000,1620,1620,3,1,10610,1,0,4,0,1958,0,98059,47.474,-122.125
999000,2710,2080,3,2.5,23292,1,0,3,630,1956,0,98177,47.7608,-122.374
470000,1520,840,2,1.75,4220,1,0,4,680,1910,0,98117,47.6876,-122.366
255000,1740,1740,3,2.25,10378,1,0,5,0,1977,0,98042,47.3815,-122.09
1310000,3270,2180,5,3.5,4080,2,0,3,1090,2011,0,98115,47.6754,-122.327
225000,1070,1070,2,1,6000,1,0,4,0,1922,0,98178,47.495,-122.227
520000,1960,1320,4,0.75,8277,1,1,4,640,1923,1986,98198,47.3648,-122.325
497500,2170,1230,5,1.5,8610,1,0,4,940,1959,0,98008,47.6111,-122.126
649500,3730,2230,3,3,383328,1.5,0,4,1500,1990,0,98038,47.4257,-122.03
276000,870,870,3,1,8040,1,0,3,0,1953,0,98177,47.7048,-122.368
235000,900,900,2,1,28800,1,0,1,0,1928,0,98065,47.5245,-121.822
425000,1680,1080,4,2.75,9545,1,0,4,600,1979,0,98028,47.739,-122.243
307000,2390,1720,4,2,23972,2,0,3,670,1949,0,98023,47.3197,-122.343
425000,2600,2600,3,2.75,10874,2,0,3,0,1994,0,98042,47.3815,-122.146
190000,1640,1220,3,2.25,7730,1,0,4,420,1989,0,98038,47.3576,-122.039
275000,1960,1960,4,1.75,6177,1,0,4,0,1967,0,98023,47.3131,-122.383
